POD;DATA;ORA;FL_ORA_LEGALE;CONSUMO_ATTIVA_PRELEVATA;ATTIVA_IMMESSA;CONSUMO_REATTIVA_INDUTTIVA_PRELEVATA;REATTIVA_INDUTTIVA_IMMESSA;CONSUMO_REATTIVA_CAPACITIVA_PRELEVATA;REATTIVA_CAPACITIVA_IMMESSA;CONSUMO_PICCO_PRELEVATA;CONSUMO_PICCO_IMMESSA;TIPO_DATO
IT012E00801406;20240601;144500;2;0.033;;0;;;;1.604;0;E
IT012E00801406;20240601;150000;2;0.018;;0;;;;1.604;0;E
IT012E00801406;20240601;151500;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240601;153000;2;0.04;;0;;;;1.604;0;E
IT012E00801406;20240601;154500;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240601;160000;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240601;161500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240601;163000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240601;164500;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240601;170000;2;0.026;;0;;;;1.604;0;E
IT012E00801406;20240601;171500;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240601;173000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240601;174500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240601;180000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240601;181500;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240601;183000;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240601;184500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240601;190000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240601;191500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240601;193000;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240601;194500;2;0.018;;0;;;;1.604;0;E
IT012E00801406;20240601;200000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240601;201500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240601;203000;2;0.017;;0;;;;1.604;0;E
IT012E00801406;20240601;204500;2;0.043;;0;;;;1.604;0;E
IT012E00801406;20240601;210000;2;0.034;;0;;;;1.604;0;E
IT012E00801406;20240601;211500;2;0.037;;0;;;;1.604;0;E
IT012E00801406;20240601;213000;2;0.03;;0;;;;1.604;0;E
IT012E00801406;20240601;214500;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240601;220000;2;0.025;;0;;;;1.604;0;E
IT012E00801406;20240601;221500;2;0.032;;0;;;;1.604;0;E
IT012E00801406;20240601;223000;2;0.031;;0;;;;1.604;0;E
IT012E00801406;20240601;224500;2;0.018;;0;;;;1.604;0;E
IT012E00801406;20240601;230000;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240601;231500;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240601;233000;2;0.031;;0;;;;1.604;0;E
IT012E00801406;20240601;234500;2;0.027;;0;;;;1.604;0;E
IT012E00801406;20240602;0;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240602;1500;2;0.018;;0;;;;1.604;0;E
IT012E00801406;20240602;3000;2;0.032;;0;;;;1.604;0;E
IT012E00801406;20240602;4500;2;0.035;;0;;;;1.604;0;E
IT012E00801406;20240602;10000;2;0.025;;0;;;;1.604;0;E
IT012E00801406;20240602;11500;2;0.02;;0;;;;1.604;0;E
IT012E00801406;20240602;13000;2;0.019;;0;;;;1.604;0;E
IT012E00801406;20240602;14500;2;0.036;;0;;;;1.604;0;E
IT012E00801406;20240602;20000;2;0.033;;0;;;;1.604;0;E
IT012E00801406;20240602;21500;2;0.02;;0;;;;1.604;0;E
IT012E00801406;20240602;23000;2;0.02;;0;;;;1.604;0;E
IT012E00801406;20240602;24500;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240602;30000;2;0.034;;0;;;;1.604;0;E
IT012E00801406;20240602;31500;2;0.026;;0;;;;1.604;0;E
IT012E00801406;20240602;33000;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240602;34500;2;0.013;;0;;;;1.604;0;E
IT012E00801406;20240602;40000;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240602;41500;2;0.019;;0;;;;1.604;0;E
IT012E00801406;20240602;43000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240602;44500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;50000;2;0.011;;0;;;;1.604;0;E
IT012E00801406;20240602;51500;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240602;53000;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240602;54500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;60000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240602;61500;2;0.013;;0;;;;1.604;0;E
IT012E00801406;20240602;63000;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240602;64500;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240602;70000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;71500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;73000;2;0.013;;0;;;;1.604;0;E
IT012E00801406;20240602;74500;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240602;80000;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240602;81500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;83000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240602;84500;2;0.01;;0;;;;1.604;0;E
IT012E00801406;20240602;90000;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240602;91500;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240602;93000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;94500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;100000;2;0.009;;0;;;;1.604;0;E
IT012E00801406;20240602;101500;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240602;103000;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240602;104500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240602;110000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;111500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240602;113000;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240602;114500;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240602;120000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;121500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240602;123000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;124500;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240602;130000;2;0.02;;0;;;;1.604;0;E
IT012E00801406;20240602;131500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;133000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240602;134500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;140000;2;0.029;;0;;;;1.604;0;E
IT012E00801406;20240602;141500;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240602;143000;2;0.011;;0;;;;1.604;0;E
IT012E00801406;20240602;144500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;150000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;151500;2;0.012;;0;;;;1.604;0;E
IT012E00801406;20240602;153000;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240602;154500;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240602;160000;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240602;161500;2;0.017;;0;;;;1.604;0;E
IT012E00801406;20240602;163000;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240602;164500;2;0.02;;0;;;;1.604;0;E
IT012E00801406;20240602;170000;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240602;171500;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240602;173000;2;0.018;;0;;;;1.604;0;E
IT012E00801406;20240602;174500;2;0.029;;0;;;;1.604;0;E
IT012E00801406;20240602;180000;2;0.033;;0;;;;1.604;0;E
IT012E00801406;20240602;181500;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240602;183000;2;0.013;;0;;;;1.604;0;E
IT012E00801406;20240602;184500;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240602;190000;2;0.03;;0;;;;1.604;0;E
IT012E00801406;20240602;191500;2;0.024;;0;;;;1.604;0;E
IT012E00801406;20240602;193000;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240602;194500;2;0.013;;0;;;;1.604;0;E
IT012E00801406;20240602;200000;2;0.012;;0;;;;1.604;0;E
IT012E00801406;20240602;201500;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240602;203000;2;0.033;;0;;;;1.604;0;E
IT012E00801406;20240602;204500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;210000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240602;211500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240602;213000;2;0.019;;0;;;;1.604;0;E
IT012E00801406;20240602;214500;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240602;220000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240602;221500;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240602;223000;2;0.009;;0;;;;1.604;0;E
IT012E00801406;20240602;224500;2;0.018;;0;;;;1.604;0;E
IT012E00801406;20240602;230000;2;0.024;;0;;;;1.604;0;E
IT012E00801406;20240602;231500;2;0.01;;0;;;;1.604;0;E
IT012E00801406;20240602;233000;2;0.009;;0;;;;1.604;0;E
IT012E00801406;20240602;234500;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240603;0;2;0.011;;0;;;;1.604;0;E
IT012E00801406;20240603;1500;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240603;3000;2;0.013;;0;;;;1.604;0;E
IT012E00801406;20240603;4500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240603;10000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240603;11500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240603;13000;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240603;14500;2;0.018;;0;;;;1.604;0;E
IT012E00801406;20240603;20000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240603;21500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240603;23000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240603;24500;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240603;30000;2;0.372;;0;;;;1.604;0;E
IT012E00801406;20240603;31500;2;0.098;;0;;;;1.604;0;E
IT012E00801406;20240603;33000;2;0.026;;0;;;;1.604;0;E
IT012E00801406;20240603;34500;2;0.028;;0;;;;1.604;0;E
IT012E00801406;20240603;40000;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240603;41500;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240603;43000;2;0.011;;0;;;;1.604;0;E
IT012E00801406;20240603;44500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240603;50000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240603;51500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;53000;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240603;54500;2;0.017;;0;;;;1.604;0;E
IT012E00801406;20240603;60000;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240603;61500;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240603;63000;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240603;64500;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240603;70000;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240603;71500;2;0.011;;0;;;;1.604;0;E
IT012E00801406;20240603;73000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;74500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240603;80000;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240603;81500;2;0.044;;0;;;;1.604;0;E
IT012E00801406;20240603;83000;2;0.018;;0;;;;1.604;0;E
IT012E00801406;20240603;84500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;90000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240603;91500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;93000;2;0.011;;0;;;;1.604;0;E
IT012E00801406;20240603;94500;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240603;100000;2;0.012;;0;;;;1.604;0;E
IT012E00801406;20240603;101500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;103000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;104500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;110000;2;0.018;;0;;;;1.604;0;E
IT012E00801406;20240603;111500;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240603;113000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;114500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;120000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240603;121500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;123000;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240603;124500;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240603;130000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;131500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;133000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240603;134500;2;0.011;;0;;;;1.604;0;E
IT012E00801406;20240603;140000;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240603;141500;2;0.012;;0;;;;1.604;0;E
IT012E00801406;20240603;143000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;144500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;150000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;151500;2;0.017;;0;;;;1.604;0;E
IT012E00801406;20240603;153000;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240603;154500;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240603;160000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;161500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;163000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;164500;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240603;170000;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240603;171500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;173000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;174500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;180000;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240603;181500;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240603;183000;2;0.01;;0;;;;1.604;0;E
IT012E00801406;20240603;184500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240603;190000;2;0.019;;0;;;;1.604;0;E
IT012E00801406;20240603;191500;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240603;193000;2;0.027;;0;;;;1.604;0;E
IT012E00801406;20240603;194500;2;0.028;;0;;;;1.604;0;E
IT012E00801406;20240603;200000;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240603;201500;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240603;203000;2;0.013;;0;;;;1.604;0;E
IT012E00801406;20240603;204500;2;0.02;;0;;;;1.604;0;E
IT012E00801406;20240603;210000;2;0.027;;0;;;;1.604;0;E
IT012E00801406;20240603;211500;2;0.018;;0;;;;1.604;0;E
IT012E00801406;20240603;213000;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240603;214500;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240603;220000;2;0.02;;0;;;;1.604;0;E
IT012E00801406;20240603;221500;2;0.035;;0;;;;1.604;0;E
IT012E00801406;20240603;223000;2;0.033;;0;;;;1.604;0;E
IT012E00801406;20240603;224500;2;0.02;;0;;;;1.604;0;E
IT012E00801406;20240603;230000;2;0.017;;0;;;;1.604;0;E
IT012E00801406;20240603;231500;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240603;233000;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240603;234500;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240604;0;2;0.024;;0;;;;1.604;0;E
IT012E00801406;20240604;1500;2;0.029;;0;;;;1.604;0;E
IT012E00801406;20240604;3000;2;0.02;;0;;;;1.604;0;E
IT012E00801406;20240604;4500;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240604;10000;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240604;11500;2;0.017;;0;;;;1.604;0;E
IT012E00801406;20240604;13000;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240604;14500;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240604;20000;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240604;21500;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240604;23000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;24500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;30000;2;0.012;;0;;;;1.604;0;E
IT012E00801406;20240604;31500;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240604;33000;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240604;34500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;40000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;41500;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240604;43000;2;0.023;;0;;;;1.604;0;E
IT012E00801406;20240604;44500;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240604;50000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;51500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;53000;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240604;54500;2;0.019;;0;;;;1.604;0;E
IT012E00801406;20240604;60000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;61500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;63000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;64500;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240604;70000;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240604;71500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;73000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;74500;2;0.009;;0;;;;1.604;0;E
IT012E00801406;20240604;80000;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240604;81500;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240604;83000;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240604;84500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;90000;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240604;91500;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240604;93000;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240604;94500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;100000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;101500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;103000;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240604;104500;2;0.017;;0;;;;1.604;0;E
IT012E00801406;20240604;110000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;111500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;113000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;114500;2;0.019;;0;;;;1.604;0;E
IT012E00801406;20240604;120000;2;0.02;;0;;;;1.604;0;E
IT012E00801406;20240604;121500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;123000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;124500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;130000;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240604;131500;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240604;133000;2;0.01;;0;;;;1.604;0;E
IT012E00801406;20240604;134500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;140000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;141500;2;0.01;;0;;;;1.604;0;E
IT012E00801406;20240604;143000;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240604;144500;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240604;150000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;151500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;153000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;154500;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240604;160000;2;0.019;;0;;;;1.604;0;E
IT012E00801406;20240604;161500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;163000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;164500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;170000;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240604;171500;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240604;173000;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240604;174500;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240604;180000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240604;181500;2;0.011;;0;;;;1.604;0;E
IT012E00801406;20240604;183000;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240604;184500;2;0.029;;0;;;;1.604;0;E
IT012E00801406;20240604;190000;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240604;191500;2;0.017;;0;;;;1.604;0;E
IT012E00801406;20240604;193000;2;0.019;;0;;;;1.604;0;E
IT012E00801406;20240604;194500;2;0.034;;0;;;;1.604;0;E
IT012E00801406;20240604;200000;2;0.031;;0;;;;1.604;0;E
IT012E00801406;20240604;201500;2;0.019;;0;;;;1.604;0;E
IT012E00801406;20240604;203000;2;0.018;;0;;;;1.604;0;E
IT012E00801406;20240604;204500;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240604;210000;2;0.024;;0;;;;1.604;0;E
IT012E00801406;20240604;211500;2;0.029;;0;;;;1.604;0;E
IT012E00801406;20240604;213000;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240604;214500;2;0.013;;0;;;;1.604;0;E
IT012E00801406;20240604;220000;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240604;221500;2;0.025;;0;;;;1.604;0;E
IT012E00801406;20240604;223000;2;0.027;;0;;;;1.604;0;E
IT012E00801406;20240604;224500;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240604;230000;2;0.009;;0;;;;1.604;0;E
IT012E00801406;20240604;231500;2;0.012;;0;;;;1.604;0;E
IT012E00801406;20240604;233000;2;0.013;;0;;;;1.604;0;E
IT012E00801406;20240604;234500;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240605;0;2;0.011;;0;;;;1.604;0;E
IT012E00801406;20240605;1500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;3000;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240605;4500;2;0.018;;0;;;;1.604;0;E
IT012E00801406;20240605;10000;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240605;11500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;13000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;14500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;20000;2;0.013;;0;;;;1.604;0;E
IT012E00801406;20240605;21500;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240605;23000;2;0.011;;0;;;;1.604;0;E
IT012E00801406;20240605;24500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;30000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240605;31500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;33000;2;0.024;;0;;;;1.604;0;E
IT012E00801406;20240605;34500;2;0.016;;0;;;;1.604;0;E
IT012E00801406;20240605;40000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240605;41500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;43000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;44500;2;0.017;;0;;;;1.604;0;E
IT012E00801406;20240605;50000;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240605;51500;2;0.008;;0;;;;1.604;0;E
IT012E00801406;20240605;53000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;54500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;60000;2;0.009;;0;;;;1.604;0;E
IT012E00801406;20240605;61500;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240605;63000;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240605;64500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;70000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;71500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;73000;2;0.019;;0;;;;1.604;0;E
IT012E00801406;20240605;74500;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240605;80000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;81500;2;0.012;;0;;;;1.604;0;E
IT012E00801406;20240605;83000;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240605;84500;2;0.011;;0;;;;1.604;0;E
IT012E00801406;20240605;90000;2;0.022;;0;;;;1.604;0;E
IT012E00801406;20240605;91500;2;0.012;;0;;;;1.604;0;E
IT012E00801406;20240605;93000;2;0.007;;0;;;;1.604;0;E
IT012E00801406;20240605;94500;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;100000;2;0.006;;0;;;;1.604;0;E
IT012E00801406;20240605;101500;2;0.021;;0;;;;1.604;0;E
IT012E00801406;20240605;103000;2;0.032;;0;;;;1.604;0;E
IT012E00801406;20240605;104500;2;0.018;;0;;;;1.604;0;E
IT012E00801406;20240605;110000;2;0.011;;0;;;;1.604;0;E
IT012E00801406;20240605;111500;2;0.009;;0;;;;1.604;0;E
IT012E00801406;20240605;113000;2;0.02;;0;;;;1.604;0;E
IT012E00801406;20240605;114500;2;0.043;;0;;;;1.604;0;E
IT012E00801406;20240605;120000;2;0.035;;0;;;;1.604;0;E
IT012E00801406;20240605;121500;2;0.027;;0;;;;1.604;0;E
IT012E00801406;20240605;123000;2;0.026;;0;;;;1.604;0;E
IT012E00801406;20240605;124500;2;0.025;;0;;;;1.604;0;E
IT012E00801406;20240605;130000;2;0.036;;0;;;;1.604;0;E
IT012E00801406;20240605;131500;2;0.027;;0;;;;1.604;0;E
IT012E00801406;20240605;133000;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240605;134500;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240605;140000;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240605;141500;2;0.03;;0;;;;1.604;0;E
IT012E00801406;20240605;143000;2;0.03;;0;;;;1.604;0;E
IT012E00801406;20240605;144500;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240605;150000;2;0.014;;0;;;;1.604;0;E
IT012E00801406;20240605;151500;2;0.015;;0;;;;1.604;0;E
IT012E00801406;20240605;153000;2;0.031;;0;;;;1.604;0;E
IT012E00801406;20240605;154500;2;0.026;;0;;;;1.604;0;E
IT012E00801406;20240605;160000;2;0.013;;0;;;;1.604;0;E
IT012E00801406;20240605;161500;2;0.01;;0;;;;1.604;0;E
IT012E00801406;20240605;163000;2;0.01;;0;;;;1.604;0;E
IT012E00801406;20240605;164500;2;0.015;;0;;;;1.604;0;E
